11.12.2018 14:28:18: 	null , null , null , RPM Bath Sensor: 2209
16.01.2019 17:35:10: 	Temperature: 22 , Humidity: 64 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3614
16.01.2019 17:35:11: 	Temperature: 24 , Humidity: 73 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 333
16.01.2019 17:35:12: 	Temperature: 29 , Humidity: 37 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1099
16.01.2019 17:35:13: 	Temperature: 23 , Humidity: 64 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3484
16.01.2019 17:35:14: 	Temperature: 40 , Humidity: 31 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1814
16.01.2019 17:35:15: 	Temperature: 38 , Humidity: 24 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2255
16.01.2019 17:35:16: 	Temperature: 10 , Humidity: 78 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2536
16.01.2019 17:35:17: 	Temperature: 34 , Humidity: 39 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1265
16.01.2019 17:35:18: 	Temperature: 32 , Humidity: 60 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3048
16.01.2019 17:35:19: 	Temperature: 35 , Humidity: 75 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 586
16.01.2019 17:35:20: 	Temperature: 22 , Humidity: 33 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2967
16.01.2019 17:35:21: 	Temperature: 37 , Humidity: 23 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1822
16.01.2019 17:35:22: 	Temperature: 38 , Humidity: 21 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3328
16.01.2019 17:35:23: 	Temperature: 28 , Humidity: 54 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 652
16.01.2019 17:59:00: 	Temperature: 35 , Humidity: 44 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1925
16.01.2019 17:59:00: 	Temperature: 31 , Humidity: 73 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3765
16.01.2019 17:59:01: 	Temperature: 15 , Humidity: 68 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1644
16.01.2019 17:59:02: 	Temperature: 11 , Humidity: 25 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 373
16.01.2019 17:59:03: 	Temperature: 23 , Humidity: 53 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1668
16.01.2019 17:59:04: 	Temperature: 15 , Humidity: 65 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3423
16.01.2019 17:59:05: 	Temperature: 28 , Humidity: 46 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1158
16.01.2019 17:59:06: 	Temperature: 28 , Humidity: 64 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3397
16.01.2019 17:59:07: 	Temperature: 31 , Humidity: 71 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 791
16.01.2019 17:59:08: 	Temperature: 18 , Humidity: 53 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3265
16.01.2019 17:59:09: 	Temperature: 22 , Humidity: 30 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1918
16.01.2019 17:59:10: 	Temperature: 26 , Humidity: 71 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3784
16.01.2019 17:59:11: 	Temperature: 21 , Humidity: 71 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3191
16.01.2019 17:59:12: 	Temperature: 27 , Humidity: 57 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3451
16.01.2019 17:59:13: 	Temperature: 18 , Humidity: 46 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3974
16.01.2019 17:59:14: 	Temperature: 20 , Humidity: 26 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2404
16.01.2019 17:59:15: 	Temperature: 20 , Humidity: 76 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1429
16.01.2019 17:59:16: 	Temperature: 15 , Humidity: 43 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1344
16.01.2019 17:59:17: 	Temperature: 22 , Humidity: 67 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2721
16.01.2019 17:59:18: 	Temperature: 31 , Humidity: 26 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 319
16.01.2019 17:59:19: 	Temperature: 28 , Humidity: 57 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3922
16.01.2019 17:59:20: 	Temperature: 10 , Humidity: 26 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1791
16.01.2019 17:59:21: 	Temperature: 16 , Humidity: 46 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2334
16.01.2019 17:59:22: 	Temperature: 16 , Humidity: 42 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3696
16.01.2019 17:59:23: 	Temperature: 21 , Humidity: 71 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3838
16.01.2019 17:59:24: 	Temperature: 35 , Humidity: 39 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3825
16.01.2019 17:59:25: 	Temperature: 22 , Humidity: 39 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3982
16.01.2019 17:59:26: 	Temperature: 23 , Humidity: 42 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1640
16.01.2019 17:59:27: 	Temperature: 15 , Humidity: 80 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1755
16.01.2019 17:59:28: 	Temperature: 30 , Humidity: 42 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2926
16.01.2019 17:59:29: 	Temperature: 31 , Humidity: 39 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3346
16.01.2019 17:59:30: 	Temperature: 27 , Humidity: 58 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1912
16.01.2019 17:59:31: 	Temperature: 22 , Humidity: 70 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2465
16.01.2019 17:59:32: 	Temperature: 17 , Humidity: 36 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1296
16.01.2019 17:59:33: 	Temperature: 20 , Humidity: 44 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 536
16.01.2019 17:59:34: 	Temperature: 36 , Humidity: 30 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1259
16.01.2019 17:59:35: 	Temperature: 28 , Humidity: 36 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1454
16.01.2019 17:59:36: 	Temperature: 33 , Humidity: 51 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1786
16.01.2019 17:59:37: 	Temperature: 38 , Humidity: 38 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1920
16.01.2019 17:59:38: 	Temperature: 39 , Humidity: 29 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3193
16.01.2019 17:59:39: 	Temperature: 23 , Humidity: 34 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3382
16.01.2019 17:59:40: 	Temperature: 15 , Humidity: 75 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 984
16.01.2019 17:59:41: 	Temperature: 40 , Humidity: 70 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2425
16.01.2019 17:59:42: 	Temperature: 33 , Humidity: 77 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1326
16.01.2019 17:59:43: 	Temperature: 34 , Humidity: 36 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1002
16.01.2019 17:59:44: 	Temperature: 36 , Humidity: 66 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1639
16.01.2019 17:59:45: 	Temperature: 11 , Humidity: 38 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 744
16.01.2019 17:59:46: 	Temperature: 19 , Humidity: 56 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1164
16.01.2019 17:59:47: 	Temperature: 34 , Humidity: 78 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1112
16.01.2019 17:59:48: 	Temperature: 18 , Humidity: 45 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2835
16.01.2019 17:59:49: 	Temperature: 38 , Humidity: 22 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2793
16.01.2019 17:59:50: 	Temperature: 21 , Humidity: 59 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3002
16.01.2019 17:59:51: 	Temperature: 36 , Humidity: 26 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3124
16.01.2019 17:59:52: 	Temperature: 24 , Humidity: 30 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3821
16.01.2019 17:59:53: 	Temperature: 35 , Humidity: 78 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 301
16.01.2019 17:59:54: 	Temperature: 14 , Humidity: 73 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2861
16.01.2019 17:59:55: 	Temperature: 36 , Humidity: 47 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 756
16.01.2019 17:59:56: 	Temperature: 37 , Humidity: 63 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1236
16.01.2019 17:59:57: 	Temperature: 34 , Humidity: 76 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1357
16.01.2019 17:59:58: 	Temperature: 16 , Humidity: 22 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2300
16.01.2019 17:59:59: 	Temperature: 23 , Humidity: 27 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3744
16.01.2019 18:00:00: 	Temperature: 32 , Humidity: 50 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2283
16.01.2019 18:00:01: 	Temperature: 22 , Humidity: 66 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 516
16.01.2019 18:00:02: 	Temperature: 13 , Humidity: 73 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 338
16.01.2019 18:00:03: 	Temperature: 22 , Humidity: 47 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1194
16.01.2019 18:00:04: 	Temperature: 37 , Humidity: 58 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3403
16.01.2019 18:00:05: 	Temperature: 18 , Humidity: 47 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 516
16.01.2019 18:00:06: 	Temperature: 11 , Humidity: 31 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2164
16.01.2019 18:00:07: 	Temperature: 23 , Humidity: 44 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 360
16.01.2019 18:00:08: 	Temperature: 27 , Humidity: 71 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2357
16.01.2019 18:00:09: 	Temperature: 31 , Humidity: 70 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3403
16.01.2019 18:00:10: 	Temperature: 37 , Humidity: 42 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3634
16.01.2019 18:00:11: 	Temperature: 38 , Humidity: 72 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2078
16.01.2019 18:00:12: 	Temperature: 35 , Humidity: 32 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3484
16.01.2019 18:00:13: 	Temperature: 16 , Humidity: 46 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 882
16.01.2019 18:00:14: 	Temperature: 32 , Humidity: 25 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 910
16.01.2019 18:00:15: 	Temperature: 37 , Humidity: 74 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1297
16.01.2019 18:00:16: 	Temperature: 14 , Humidity: 60 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1277
16.01.2019 18:00:17: 	Temperature: 35 , Humidity: 80 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2464
16.01.2019 18:00:18: 	Temperature: 23 , Humidity: 56 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1175
16.01.2019 18:00:19: 	Temperature: 23 , Humidity: 41 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3909
16.01.2019 18:00:20: 	Temperature: 35 , Humidity: 47 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2959
16.01.2019 18:00:21: 	Temperature: 32 , Humidity: 31 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 976
16.01.2019 18:00:22: 	Temperature: 27 , Humidity: 29 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3992
16.01.2019 18:00:23: 	Temperature: 24 , Humidity: 65 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1105
16.01.2019 18:00:24: 	Temperature: 30 , Humidity: 36 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 606
16.01.2019 18:00:25: 	Temperature: 38 , Humidity: 37 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1043
16.01.2019 18:00:26: 	Temperature: 20 , Humidity: 40 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2229
16.01.2019 18:00:27: 	Temperature: 39 , Humidity: 51 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2476
16.01.2019 18:00:28: 	Temperature: 21 , Humidity: 62 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2109
16.01.2019 18:00:29: 	Temperature: 23 , Humidity: 50 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 574
16.01.2019 18:00:30: 	Temperature: 36 , Humidity: 65 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1417
16.01.2019 18:00:31: 	Temperature: 33 , Humidity: 73 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1723
16.01.2019 18:00:32: 	Temperature: 36 , Humidity: 50 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 519
16.01.2019 18:00:33: 	Temperature: 11 , Humidity: 24 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1365
16.01.2019 18:00:34: 	Temperature: 40 , Humidity: 29 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 848
16.01.2019 18:00:36: 	Temperature: 28 , Humidity: 77 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3827
16.01.2019 18:00:37: 	Temperature: 19 , Humidity: 50 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2585
16.01.2019 18:00:38: 	Temperature: 31 , Humidity: 22 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2626
16.01.2019 18:00:39: 	Temperature: 30 , Humidity: 45 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3791
16.01.2019 18:00:40: 	Temperature: 24 , Humidity: 52 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2108
16.01.2019 18:00:41: 	Temperature: 19 , Humidity: 68 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3679
16.01.2019 18:00:42: 	Temperature: 30 , Humidity: 80 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3202
16.01.2019 18:00:43: 	Temperature: 21 , Humidity: 42 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2812
16.01.2019 18:00:44: 	Temperature: 39 , Humidity: 36 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1110
16.01.2019 18:00:45: 	Temperature: 23 , Humidity: 31 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2520
16.01.2019 18:00:46: 	Temperature: 23 , Humidity: 34 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3488
16.01.2019 18:00:47: 	Temperature: 39 , Humidity: 52 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1826
16.01.2019 18:00:48: 	Temperature: 20 , Humidity: 40 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2128
16.01.2019 18:00:49: 	Temperature: 34 , Humidity: 49 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3231
16.01.2019 18:00:50: 	Temperature: 21 , Humidity: 23 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 957
16.01.2019 18:00:51: 	Temperature: 16 , Humidity: 77 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3653
16.01.2019 18:00:52: 	Temperature: 18 , Humidity: 45 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 569
16.01.2019 18:00:53: 	Temperature: 38 , Humidity: 70 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1239
16.01.2019 18:00:54: 	Temperature: 27 , Humidity: 48 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 561
16.01.2019 18:00:55: 	Temperature: 15 , Humidity: 26 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2386
16.01.2019 18:00:56: 	Temperature: 18 , Humidity: 44 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 588
16.01.2019 18:00:57: 	Temperature: 26 , Humidity: 23 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1219
16.01.2019 18:00:58: 	Temperature: 39 , Humidity: 80 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1081
16.01.2019 18:00:59: 	Temperature: 27 , Humidity: 47 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 726
16.01.2019 18:01:00: 	Temperature: 13 , Humidity: 25 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1012
16.01.2019 18:01:01: 	Temperature: 32 , Humidity: 62 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 348
16.01.2019 18:01:02: 	Temperature: 27 , Humidity: 63 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2137
16.01.2019 18:01:03: 	Temperature: 26 , Humidity: 22 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2766
16.01.2019 18:01:04: 	Temperature: 24 , Humidity: 60 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3249
16.01.2019 18:01:05: 	Temperature: 18 , Humidity: 41 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1513
16.01.2019 18:01:06: 	Temperature: 10 , Humidity: 52 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2984
16.01.2019 18:01:07: 	Temperature: 14 , Humidity: 25 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 921
16.01.2019 18:01:08: 	Temperature: 27 , Humidity: 44 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3279
16.01.2019 18:01:09: 	Temperature: 17 , Humidity: 33 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1126
16.01.2019 18:01:10: 	Temperature: 24 , Humidity: 64 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3023
16.01.2019 18:01:11: 	Temperature: 38 , Humidity: 68 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 567
16.01.2019 18:01:12: 	Temperature: 38 , Humidity: 58 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1443
16.01.2019 18:01:13: 	Temperature: 26 , Humidity: 46 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2237
16.01.2019 18:01:14: 	Temperature: 22 , Humidity: 74 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1820
16.01.2019 18:01:15: 	Temperature: 21 , Humidity: 40 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2214
16.01.2019 18:01:16: 	Temperature: 34 , Humidity: 28 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3404
16.01.2019 18:01:17: 	Temperature: 10 , Humidity: 59 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1779
16.01.2019 18:01:18: 	Temperature: 17 , Humidity: 31 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 670
16.01.2019 18:01:19: 	Temperature: 34 , Humidity: 51 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3618
16.01.2019 18:01:20: 	Temperature: 16 , Humidity: 52 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2675
16.01.2019 18:01:21: 	Temperature: 12 , Humidity: 25 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3337
16.01.2019 18:01:22: 	Temperature: 39 , Humidity: 47 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 594
16.01.2019 18:01:23: 	Temperature: 32 , Humidity: 33 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 2263
16.01.2019 18:01:24: 	Temperature: 25 , Humidity: 21 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1999
16.01.2019 18:01:25: 	Temperature: 37 , Humidity: 68 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1488
16.01.2019 18:01:26: 	Temperature: 27 , Humidity: 22 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3992
16.01.2019 18:01:27: 	Temperature: 19 , Humidity: 31 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1410
16.01.2019 18:01:28: 	Temperature: 26 , Humidity: 60 , Fensterzustand: Fenster geschlossen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3718
16.01.2019 18:01:29: 	Temperature: 36 , Humidity: 50 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 1390
16.01.2019 18:01:30: 	Temperature: 32 , Humidity: 72 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 488
16.01.2019 18:01:31: 	Temperature: 28 , Humidity: 41 , Fensterzustand: Fenster offen , RPM Bath de.hda.fbi.ds.groupc2.Sensor: 3613
